"Date","Price","Open","High","Low","Vol.","Change %"
"04/16/1984","11,019.60","11,019.60","11,019.60","11,019.60","","0.04%"
"04/13/1984","11,015.20","11,015.20","11,015.20","11,015.20","","0.44%"
"04/12/1984","10,967.10","10,967.10","10,967.10","10,967.10","","0.25%"
"04/11/1984","10,939.39","10,939.39","10,939.39","10,939.39","","0.22%"
"04/10/1984","10,915.10","10,915.10","10,915.10","10,915.10","","0.22%"
"04/09/1984","10,890.69","10,890.69","10,890.69","10,890.69","","-0.22%"
"04/06/1984","10,914.73","10,914.73","10,914.73","10,914.73","","-0.71%"
"04/05/1984","10,992.89","10,992.89","10,992.89","10,992.89","","-0.08%"
"04/04/1984","11,002.02","11,002.02","11,002.02","11,002.02","","0.62%"
"04/03/1984","10,933.81","10,933.81","10,933.81","10,933.81","","-1.05%"
"04/02/1984","11,050.19","11,050.19","11,050.19","11,050.19","","1.11%"
"03/30/1984","10,929.10","10,929.10","10,929.10","10,929.10","","1.18%"
"03/29/1984","10,801.60","10,801.60","10,801.60","10,801.60","","0.94%"
"03/28/1984","10,700.89","10,700.89","10,700.89","10,700.89","","1.64%"
"03/27/1984","10,528.39","10,528.39","10,528.39","10,528.39","","0.43%"
"03/26/1984","10,483.69","10,483.69","10,483.69","10,483.69","","-0.21%"
"03/23/1984","10,506.19","10,506.19","10,506.19","10,506.19","","0.48%"
"03/22/1984","10,455.80","10,455.80","10,455.80","10,455.80","","0.40%"
"03/21/1984","10,413.89","10,413.89","10,413.89","10,413.89","","-0.63%"
"03/20/1984","10,479.80","10,479.80","10,479.80","10,479.80","","0.00%"
"03/19/1984","10,479.80","10,479.80","10,479.80","10,479.80","","0.21%"
"03/16/1984","10,458.31","10,458.31","10,458.31","10,458.31","","1.08%"
"03/15/1984","10,347.00","10,347.00","10,347.00","10,347.00","","0.22%"
"03/14/1984","10,324.00","10,324.00","10,324.00","10,324.00","","1.27%"
"03/13/1984","10,194.70","10,194.70","10,194.70","10,194.70","","1.07%"
"03/12/1984","10,086.50","10,086.50","10,086.50","10,086.50","","0.89%"
"03/09/1984","9,997.22","9,997.22","9,997.22","9,997.22","","0.38%"
"03/08/1984","9,959.32","9,959.32","9,959.32","9,959.32","","-0.62%"
"03/07/1984","10,021.20","10,021.20","10,021.20","10,021.20","","-0.37%"
"03/06/1984","10,058.70","10,058.70","10,058.70","10,058.70","","-0.30%"
"03/05/1984","10,088.90","10,088.90","10,088.90","10,088.90","","1.41%"
"03/02/1984","9,948.48","9,948.48","9,948.48","9,948.48","","0.28%"
"03/01/1984","9,920.27","9,920.27","9,920.27","9,920.27","","-1.10%"
"02/29/1984","10,030.70","10,030.70","10,030.70","10,030.70","","-0.43%"
"02/28/1984","10,073.80","10,073.80","10,073.80","10,073.80","","0.02%"
"02/27/1984","10,071.50","10,071.50","10,071.50","10,071.50","","1.09%"
"02/24/1984","9,962.87","9,962.87","9,962.87","9,962.87","","0.24%"
"02/23/1984","9,939.50","9,939.50","9,939.50","9,939.50","","-0.08%"
"02/22/1984","9,947.71","9,947.71","9,947.71","9,947.71","","-0.23%"
"02/21/1984","9,970.64","9,970.64","9,970.64","9,970.64","","0.33%"
"02/20/1984","9,937.83","9,937.83","9,937.83","9,937.83","","0.13%"
"02/17/1984","9,925.07","9,925.07","9,925.07","9,925.07","","0.28%"
"02/16/1984","9,897.15","9,897.15","9,897.15","9,897.15","","0.05%"
"02/15/1984","9,892.16","9,892.16","9,892.16","9,892.16","","0.63%"
"02/14/1984","9,830.47","9,830.47","9,830.47","9,830.47","","-1.33%"
"02/13/1984","9,963.16","9,963.16","9,963.16","9,963.16","","0.03%"
"02/10/1984","9,959.90","9,959.90","9,959.90","9,959.90","","-0.42%"
"02/09/1984","10,001.50","10,001.50","10,001.50","10,001.50","","-0.97%"
"02/08/1984","10,099.60","10,099.60","10,099.60","10,099.60","","0.38%"
"02/07/1984","10,060.90","10,060.90","10,060.90","10,060.90","","-0.59%"
"02/06/1984","10,121.08","10,121.08","10,121.08","10,121.08","","-0.13%"
"02/03/1984","10,134.10","10,134.10","10,134.10","10,134.10","","-0.22%"
"02/02/1984","10,156.30","10,156.30","10,156.30","10,156.30","","-0.43%"
"02/01/1984","10,200.58","10,200.58","10,200.58","10,200.58","","0.04%"
"01/31/1984","10,196.10","10,196.10","10,196.10","10,196.10","","-0.39%"
"01/30/1984","10,235.70","10,235.70","10,235.70","10,235.70","","0.54%"
"01/27/1984","10,180.95","10,180.95","10,180.95","10,180.95","","0.01%"
"01/26/1984","10,179.60","10,179.60","10,179.60","10,179.60","","0.64%"
"01/25/1984","10,115.10","10,115.10","10,115.10","10,115.10","","0.92%"
"01/24/1984","10,022.90","10,022.90","10,022.90","10,022.90","","-0.48%"
"01/23/1984","10,071.00","10,071.00","10,071.00","10,071.00","","-0.33%"
"01/20/1984","10,104.00","10,104.00","10,104.00","10,104.00","","0.06%"
"01/19/1984","10,098.40","10,098.40","10,098.40","10,098.40","","-0.02%"
"01/18/1984","10,100.23","10,100.23","10,100.23","10,100.23","","-0.54%"
"01/17/1984","10,155.57","10,155.57","10,155.57","10,155.57","","0.05%"
"01/16/1984","10,150.90","10,150.90","10,150.90","10,150.90","","0.00%"
"01/13/1984","10,150.90","10,150.90","10,150.90","10,150.90","","0.46%"
"01/12/1984","10,104.10","10,104.10","10,104.10","10,104.10","","0.31%"
"01/11/1984","10,072.50","10,072.50","10,072.50","10,072.50","","0.56%"
"01/10/1984","10,016.20","10,016.20","10,016.20","10,016.20","","-0.37%"
"01/09/1984","10,053.80","10,053.80","10,053.80","10,053.80","","0.93%"
"01/06/1984","9,961.25","9,961.25","9,961.25","9,961.25","","0.14%"
"01/05/1984","9,946.86","9,946.86","9,946.86","9,946.86","","0.20%"
"01/04/1984","9,927.11","9,927.11","9,927.11","9,927.11","","0.34%"
"01/03/1984","9,893.82","9,893.82","9,893.82","9,893.82","","0.00%"
"01/02/1984","9,893.82","9,893.82","9,893.82","9,893.82","","0.00%"
"12/30/1983","9,893.82","9,893.82","9,893.82","9,893.82","","0.00%"
"12/29/1983","9,893.82","9,893.82","9,893.82","9,893.82","","0.00%"
"12/28/1983","9,893.82","9,893.82","9,893.82","9,893.82","","0.10%"
"12/27/1983","9,883.94","9,883.94","9,883.94","9,883.94","","0.38%"
"12/26/1983","9,846.57","9,846.57","9,846.57","9,846.57","","1.68%"
"12/23/1983","9,684.17","9,684.17","9,684.17","9,684.17","","-0.26%"
"12/22/1983","9,709.42","9,709.42","9,709.42","9,709.42","","-0.08%"
"12/21/1983","9,717.65","9,717.65","9,717.65","9,717.65","","0.93%"
"12/20/1983","9,627.93","9,627.93","9,627.93","9,627.93","","1.52%"
"12/19/1983","9,484.17","9,484.17","9,484.17","9,484.17","","-0.49%"
"12/16/1983","9,530.61","9,530.61","9,530.61","9,530.61","","0.72%"
"12/15/1983","9,462.43","9,462.43","9,462.43","9,462.43","","0.65%"
"12/14/1983","9,401.17","9,401.17","9,401.17","9,401.17","","0.17%"
"12/13/1983","9,385.56","9,385.56","9,385.56","9,385.56","","-0.60%"
"12/12/1983","9,442.00","9,442.00","9,442.00","9,442.00","","-0.07%"
"12/09/1983","9,448.90","9,448.90","9,448.90","9,448.90","","-0.13%"
"12/08/1983","9,461.03","9,461.03","9,461.03","9,461.03","","0.60%"
"12/07/1983","9,404.99","9,404.99","9,404.99","9,404.99","","-0.36%"
"12/06/1983","9,438.79","9,438.79","9,438.79","9,438.79","","-0.07%"
"12/05/1983","9,445.13","9,445.13","9,445.13","9,445.13","","0.70%"
"12/02/1983","9,379.85","9,379.85","9,379.85","9,379.85","","0.46%"
"12/01/1983","9,336.60","9,336.60","9,336.60","9,336.60","","0.18%"
"11/30/1983","9,320.24","9,320.24","9,320.24","9,320.24","","0.69%"
"11/29/1983","9,256.35","9,256.35","9,256.35","9,256.35","","-0.41%"
"11/28/1983","9,294.71","9,294.71","9,294.71","9,294.71","","-0.49%"
"11/25/1983","9,340.85","9,340.85","9,340.85","9,340.85","","-0.35%"
"11/24/1983","9,373.54","9,373.54","9,373.54","9,373.54","","-0.46%"
"11/23/1983","9,416.56","9,416.56","9,416.56","9,416.56","","0.00%"
"11/22/1983","9,416.56","9,416.56","9,416.56","9,416.56","","0.07%"
"11/21/1983","9,409.78","9,409.78","9,409.78","9,409.78","","0.25%"
"11/18/1983","9,386.68","9,386.68","9,386.68","9,386.68","","-0.32%"
"11/17/1983","9,416.95","9,416.95","9,416.95","9,416.95","","-0.15%"
"11/16/1983","9,430.81","9,430.81","9,430.81","9,430.81","","0.55%"
"11/15/1983","9,379.29","9,379.29","9,379.29","9,379.29","","0.33%"
"11/14/1983","9,348.52","9,348.52","9,348.52","9,348.52","","0.46%"
"11/11/1983","9,305.63","9,305.63","9,305.63","9,305.63","","0.66%"
"11/10/1983","9,244.24","9,244.24","9,244.24","9,244.24","","-0.57%"
"11/09/1983","9,297.10","9,297.10","9,297.10","9,297.10","","-0.24%"
"11/08/1983","9,319.26","9,319.26","9,319.26","9,319.26","","0.03%"
"11/07/1983","9,316.21","9,316.21","9,316.21","9,316.21","","-0.27%"
"11/04/1983","9,341.68","9,341.68","9,341.68","9,341.68","","-0.03%"
"11/03/1983","9,344.12","9,344.12","9,344.12","9,344.12","","0.00%"
"11/02/1983","9,344.12","9,344.12","9,344.12","9,344.12","","-0.07%"
"11/01/1983","9,350.91","9,350.91","9,350.91","9,350.91","","-0.06%"
"10/31/1983","9,356.79","9,356.79","9,356.79","9,356.79","","0.38%"
"10/28/1983","9,321.37","9,321.37","9,321.37","9,321.37","","-0.02%"
"10/27/1983","9,323.09","9,323.09","9,323.09","9,323.09","","0.83%"
"10/26/1983","9,246.55","9,246.55","9,246.55","9,246.55","","0.15%"
"10/25/1983","9,232.77","9,232.77","9,232.77","9,232.77","","-0.30%"
"10/24/1983","9,260.16","9,260.16","9,260.16","9,260.16","","-1.17%"
"10/21/1983","9,370.21","9,370.21","9,370.21","9,370.21","","0.54%"
"10/20/1983","9,319.55","9,319.55","9,319.55","9,319.55","","0.42%"
"10/19/1983","9,280.80","9,280.80","9,280.80","9,280.80","","-0.73%"
"10/18/1983","9,349.06","9,349.06","9,349.06","9,349.06","","-0.76%"
"10/17/1983","9,420.90","9,420.90","9,420.90","9,420.90","","1.04%"
"10/14/1983","9,323.63","9,323.63","9,323.63","9,323.63","","-1.57%"
"10/13/1983","9,472.35","9,472.35","9,472.35","9,472.35","","-0.95%"
"10/12/1983","9,563.25","9,563.25","9,563.25","9,563.25","","0.74%"
"10/11/1983","9,493.09","9,493.09","9,493.09","9,493.09","","-0.73%"
"10/10/1983","9,562.48","9,562.48","9,562.48","9,562.48","","0.00%"
"10/07/1983","9,562.48","9,562.48","9,562.48","9,562.48","","0.34%"
"10/06/1983","9,529.97","9,529.97","9,529.97","9,529.97","","0.40%"
"10/05/1983","9,491.93","9,491.93","9,491.93","9,491.93","","0.72%"
"10/04/1983","9,424.34","9,424.34","9,424.34","9,424.34","","-0.27%"
"10/03/1983","9,450.10","9,450.10","9,450.10","9,450.10","","0.51%"
"09/30/1983","9,402.59","9,402.59","9,402.59","9,402.59","","-0.32%"
"09/29/1983","9,432.61","9,432.61","9,432.61","9,432.61","","-0.13%"
"09/28/1983","9,445.32","9,445.32","9,445.32","9,445.32","","0.33%"
"09/27/1983","9,414.15","9,414.15","9,414.15","9,414.15","","0.73%"
"09/26/1983","9,345.78","9,345.78","9,345.78","9,345.78","","0.71%"
"09/23/1983","9,280.30","9,280.30","9,280.30","9,280.30","","0.00%"
"09/22/1983","9,280.30","9,280.30","9,280.30","9,280.30","","0.08%"
"09/21/1983","9,272.56","9,272.56","9,272.56","9,272.56","","0.20%"
"09/20/1983","9,254.15","9,254.15","9,254.15","9,254.15","","1.24%"
"09/19/1983","9,141.25","9,141.25","9,141.25","9,141.25","","-0.59%"
"09/16/1983","9,195.66","9,195.66","9,195.66","9,195.66","","-0.85%"
"09/15/1983","9,274.11","9,274.11","9,274.11","9,274.11","","0.00%"
"09/14/1983","9,274.11","9,274.11","9,274.11","9,274.11","","-0.27%"
"09/13/1983","9,299.33","9,299.33","9,299.33","9,299.33","","-0.60%"
"09/12/1983","9,355.13","9,355.13","9,355.13","9,355.13","","0.55%"
"09/09/1983","9,304.01","9,304.01","9,304.01","9,304.01","","-0.30%"
"09/08/1983","9,332.47","9,332.47","9,332.47","9,332.47","","-0.25%"
"09/07/1983","9,355.66","9,355.66","9,355.66","9,355.66","","1.09%"
"09/06/1983","9,255.11","9,255.11","9,255.11","9,255.11","","0.03%"
"09/05/1983","9,252.21","9,252.21","9,252.21","9,252.21","","0.75%"
"09/02/1983","9,183.11","9,183.11","9,183.11","9,183.11","","-0.49%"
"09/01/1983","9,228.35","9,228.35","9,228.35","9,228.35","","0.42%"
"08/31/1983","9,189.43","9,189.43","9,189.43","9,189.43","","-0.07%"
"08/30/1983","9,195.92","9,195.92","9,195.92","9,195.92","","0.25%"
"08/29/1983","9,172.54","9,172.54","9,172.54","9,172.54","","0.30%"
"08/26/1983","9,145.54","9,145.54","9,145.54","9,145.54","","0.03%"
"08/25/1983","9,143.07","9,143.07","9,143.07","9,143.07","","-0.05%"
"08/24/1983","9,147.34","9,147.34","9,147.34","9,147.34","","-0.24%"
"08/23/1983","9,169.18","9,169.18","9,169.18","9,169.18","","-0.38%"
"08/22/1983","9,203.75","9,203.75","9,203.75","9,203.75","","0.70%"
"08/19/1983","9,139.73","9,139.73","9,139.73","9,139.73","","0.55%"
"08/18/1983","9,089.58","9,089.58","9,089.58","9,089.58","","0.88%"
"08/17/1983","9,010.08","9,010.08","9,010.08","9,010.08","","-0.10%"
"08/16/1983","9,019.07","9,019.07","9,019.07","9,019.07","","-0.01%"
"08/15/1983","9,020.30","9,020.30","9,020.30","9,020.30","","1.12%"
"08/12/1983","8,920.82","8,920.82","8,920.82","8,920.82","","0.14%"
"08/11/1983","8,908.61","8,908.61","8,908.61","8,908.61","","0.34%"
"08/10/1983","8,878.48","8,878.48","8,878.48","8,878.48","","0.05%"
"08/09/1983","8,874.22","8,874.22","8,874.22","8,874.22","","-0.96%"
"08/08/1983","8,960.00","8,960.00","8,960.00","8,960.00","","0.15%"
"08/05/1983","8,946.66","8,946.66","8,946.66","8,946.66","","-1.02%"
"08/04/1983","9,038.61","9,038.61","9,038.61","9,038.61","","0.25%"
"08/03/1983","9,016.20","9,016.20","9,016.20","9,016.20","","-0.27%"
"08/02/1983","9,040.43","9,040.43","9,040.43","9,040.43","","0.28%"
"08/01/1983","9,015.58","9,015.58","9,015.58","9,015.58","","-0.70%"
"07/29/1983","9,078.75","9,078.75","9,078.75","9,078.75","","-0.37%"
"07/28/1983","9,112.07","9,112.07","9,112.07","9,112.07","","0.55%"
"07/27/1983","9,062.37","9,062.37","9,062.37","9,062.37","","0.63%"
"07/26/1983","9,005.48","9,005.48","9,005.48","9,005.48","","0.15%"
"07/25/1983","8,991.93","8,991.93","8,991.93","8,991.93","","-0.02%"
"07/22/1983","8,993.40","8,993.40","8,993.40","8,993.40","","-0.29%"
"07/21/1983","9,019.69","9,019.69","9,019.69","9,019.69","","1.03%"
"07/20/1983","8,927.32","8,927.32","8,927.32","8,927.32","","0.68%"
"07/19/1983","8,866.66","8,866.66","8,866.66","8,866.66","","-0.21%"
"07/18/1983","8,885.07","8,885.07","8,885.07","8,885.07","","-0.17%"
"07/15/1983","8,900.02","8,900.02","8,900.02","8,900.02","","0.17%"
"07/14/1983","8,884.98","8,884.98","8,884.98","8,884.98","","0.02%"
"07/13/1983","8,883.60","8,883.60","8,883.60","8,883.60","","-0.60%"
"07/12/1983","8,937.21","8,937.21","8,937.21","8,937.21","","-0.35%"
"07/11/1983","8,968.77","8,968.77","8,968.77","8,968.77","","-0.48%"
"07/08/1983","9,012.41","9,012.41","9,012.41","9,012.41","","-0.04%"
"07/07/1983","9,015.76","9,015.76","9,015.76","9,015.76","","0.34%"
"07/06/1983","8,984.88","8,984.88","8,984.88","8,984.88","","0.64%"
"07/05/1983","8,928.13","8,928.13","8,928.13","8,928.13","","-0.48%"
"07/04/1983","8,971.58","8,971.58","8,971.58","8,971.58","","0.40%"
"07/01/1983","8,935.66","8,935.66","8,935.66","8,935.66","","0.73%"
"06/30/1983","8,870.95","8,870.95","8,870.95","8,870.95","","0.30%"
"06/29/1983","8,844.19","8,844.19","8,844.19","8,844.19","","0.07%"
"06/28/1983","8,838.24","8,838.24","8,838.24","8,838.24","","-0.69%"
"06/27/1983","8,900.04","8,900.04","8,900.04","8,900.04","","0.62%"
"06/24/1983","8,845.38","8,845.38","8,845.38","8,845.38","","0.36%"
"06/23/1983","8,813.48","8,813.48","8,813.48","8,813.48","","-0.15%"
"06/22/1983","8,826.88","8,826.88","8,826.88","8,826.88","","0.32%"
"06/21/1983","8,798.62","8,798.62","8,798.62","8,798.62","","1.00%"
"06/20/1983","8,711.73","8,711.73","8,711.73","8,711.73","","0.10%"
"06/17/1983","8,702.68","8,702.68","8,702.68","8,702.68","","0.66%"
"06/16/1983","8,645.33","8,645.33","8,645.33","8,645.33","","-0.61%"
"06/15/1983","8,698.33","8,698.33","8,698.33","8,698.33","","0.93%"
"06/14/1983","8,618.30","8,618.30","8,618.30","8,618.30","","0.23%"
"06/13/1983","8,598.65","8,598.65","8,598.65","8,598.65","","1.15%"
"06/10/1983","8,500.48","8,500.48","8,500.48","8,500.48","","0.38%"
"06/09/1983","8,468.12","8,468.12","8,468.12","8,468.12","","0.27%"
"06/08/1983","8,445.45","8,445.45","8,445.45","8,445.45","","-0.35%"
"06/07/1983","8,475.30","8,475.30","8,475.30","8,475.30","","-0.36%"
"06/06/1983","8,505.92","8,505.92","8,505.92","8,505.92","","-0.06%"
"06/03/1983","8,510.98","8,510.98","8,510.98","8,510.98","","-0.08%"
"06/02/1983","8,517.88","8,517.88","8,517.88","8,517.88","","-0.37%"
"06/01/1983","8,549.70","8,549.70","8,549.70","8,549.70","","-0.79%"
"05/31/1983","8,617.57","8,617.57","8,617.57","8,617.57","","-0.06%"
"05/30/1983","8,622.35","8,622.35","8,622.35","8,622.35","","0.05%"
"05/27/1983","8,617.92","8,617.92","8,617.92","8,617.92","","-0.09%"
"05/26/1983","8,626.00","8,626.00","8,626.00","8,626.00","","0.51%"
"05/25/1983","8,582.34","8,582.34","8,582.34","8,582.34","","0.22%"
"05/24/1983","8,563.51","8,563.51","8,563.51","8,563.51","","0.41%"
"05/23/1983","8,528.64","8,528.64","8,528.64","8,528.64","","-0.38%"
"05/20/1983","8,561.45","8,561.45","8,561.45","8,561.45","","-0.27%"
"05/19/1983","8,584.42","8,584.42","8,584.42","8,584.42","","-0.17%"
"05/18/1983","8,598.84","8,598.84","8,598.84","8,598.84","","0.31%"
"05/17/1983","8,572.23","8,572.23","8,572.23","8,572.23","","-0.23%"
"05/16/1983","8,591.79","8,591.79","8,591.79","8,591.79","","-0.44%"
"05/13/1983","8,629.51","8,629.51","8,629.51","8,629.51","","-0.28%"
"05/12/1983","8,653.90","8,653.90","8,653.90","8,653.90","","-0.43%"
"05/11/1983","8,691.58","8,691.58","8,691.58","8,691.58","","0.27%"
"05/10/1983","8,667.99","8,667.99","8,667.99","8,667.99","","-0.60%"
"05/09/1983","8,719.88","8,719.88","8,719.88","8,719.88","","0.57%"
"05/06/1983","8,670.64","8,670.64","8,670.64","8,670.64","","0.09%"
"05/05/1983","8,663.04","8,663.04","8,663.04","8,663.04","","0.00%"
"05/04/1983","8,663.04","8,663.04","8,663.04","8,663.04","","-0.48%"
"05/03/1983","8,704.39","8,704.39","8,704.39","8,704.39","","0.00%"
"05/02/1983","8,704.39","8,704.39","8,704.39","8,704.39","","0.79%"
"04/29/1983","8,636.56","8,636.56","8,636.56","8,636.56","","0.00%"
"04/28/1983","8,636.56","8,636.56","8,636.56","8,636.56","","0.02%"
"04/27/1983","8,634.79","8,634.79","8,634.79","8,634.79","","0.32%"
"04/26/1983","8,607.47","8,607.47","8,607.47","8,607.47","","0.13%"
"04/25/1983","8,596.09","8,596.09","8,596.09","8,596.09","","0.39%"
"04/22/1983","8,563.12","8,563.12","8,563.12","8,563.12","","0.23%"
"04/21/1983","8,543.06","8,543.06","8,543.06","8,543.06","","-0.25%"
"04/20/1983","8,564.48","8,564.48","8,564.48","8,564.48","","0.26%"
"04/19/1983","8,541.86","8,541.86","8,541.86","8,541.86","","-0.47%"
"04/18/1983","8,582.53","8,582.53","8,582.53","8,582.53","","0.36%"
"04/15/1983","8,552.16","8,552.16","8,552.16","8,552.16","","-0.02%"
"04/14/1983","8,554.21","8,554.21","8,554.21","8,554.21","","0.87%"
"04/13/1983","8,480.44","8,480.44","8,480.44","8,480.44","","0.14%"
"04/12/1983","8,468.63","8,468.63","8,468.63","8,468.63","","-0.08%"
"04/11/1983","8,475.19","8,475.19","8,475.19","8,475.19","","0.47%"
"04/08/1983","8,435.37","8,435.37","8,435.37","8,435.37","","-0.08%"
"04/07/1983","8,442.45","8,442.45","8,442.45","8,442.45","","-0.44%"
"04/06/1983","8,479.40","8,479.40","8,479.40","8,479.40","","0.70%"
"04/05/1983","8,420.34","8,420.34","8,420.34","8,420.34","","-0.77%"
"04/04/1983","8,485.82","8,485.82","8,485.82","8,485.82","","0.20%"
"04/01/1983","8,469.00","8,469.00","8,469.00","8,469.00","","-0.11%"
"03/31/1983","8,478.70","8,478.70","8,478.70","8,478.70","","0.38%"
"03/30/1983","8,446.61","8,446.61","8,446.61","8,446.61","","0.27%"
"03/29/1983","8,424.13","8,424.13","8,424.13","8,424.13","","0.43%"
"03/28/1983","8,387.91","8,387.91","8,387.91","8,387.91","","1.03%"
"03/25/1983","8,302.77","8,302.77","8,302.77","8,302.77","","-0.45%"
"03/24/1983","8,340.10","8,340.10","8,340.10","8,340.10","","0.35%"
"03/23/1983","8,311.10","8,311.10","8,311.10","8,311.10","","0.36%"
"03/22/1983","8,281.50","8,281.50","8,281.50","8,281.50","","0.57%"
"03/21/1983","8,234.90","8,234.90","8,234.90","8,234.90","","0.00%"
"03/18/1983","8,234.90","8,234.90","8,234.90","8,234.90","","0.49%"
"03/17/1983","8,195.14","8,195.14","8,195.14","8,195.14","","0.31%"
"03/16/1983","8,170.13","8,170.13","8,170.13","8,170.13","","0.72%"
"03/15/1983","8,111.83","8,111.83","8,111.83","8,111.83","","0.28%"
"03/14/1983","8,089.03","8,089.03","8,089.03","8,089.03","","0.09%"
"03/11/1983","8,081.44","8,081.44","8,081.44","8,081.44","","0.67%"
"03/10/1983","8,027.64","8,027.64","8,027.64","8,027.64","","0.24%"
"03/09/1983","8,008.25","8,008.25","8,008.25","8,008.25","","-0.23%"
"03/08/1983","8,026.99","8,026.99","8,026.99","8,026.99","","-0.18%"
"03/07/1983","8,041.16","8,041.16","8,041.16","8,041.16","","0.33%"
"03/04/1983","8,014.70","8,014.70","8,014.70","8,014.70","","0.12%"
"03/03/1983","8,005.02","8,005.02","8,005.02","8,005.02","","-0.10%"
"03/02/1983","8,013.30","8,013.30","8,013.30","8,013.30","","0.31%"
"03/01/1983","7,988.85","7,988.85","7,988.85","7,988.85","","-1.20%"
"02/28/1983","8,085.57","8,085.57","8,085.57","8,085.57","","0.37%"
"02/25/1983","8,056.04","8,056.04","8,056.04","8,056.04","","0.90%"
"02/24/1983","7,984.25","7,984.25","7,984.25","7,984.25","","0.66%"
"02/23/1983","7,931.65","7,931.65","7,931.65","7,931.65","","0.17%"
"02/22/1983","7,918.16","7,918.16","7,918.16","7,918.16","","-0.87%"
"02/21/1983","7,987.27","7,987.27","7,987.27","7,987.27","","-0.76%"
"02/18/1983","8,048.31","8,048.31","8,048.31","8,048.31","","-0.72%"
"02/17/1983","8,106.27","8,106.27","8,106.27","8,106.27","","-0.48%"
"02/16/1983","8,145.41","8,145.41","8,145.41","8,145.41","","0.12%"
"02/15/1983","8,135.42","8,135.42","8,135.42","8,135.42","","0.04%"
"02/14/1983","8,132.02","8,132.02","8,132.02","8,132.02","","1.43%"
"02/11/1983","8,017.56","8,017.56","8,017.56","8,017.56","","0.00%"
"02/10/1983","8,017.56","8,017.56","8,017.56","8,017.56","","0.27%"
"02/09/1983","7,995.93","7,995.93","7,995.93","7,995.93","","-0.39%"
"02/08/1983","8,027.20","8,027.20","8,027.20","8,027.20","","0.20%"
"02/07/1983","8,010.91","8,010.91","8,010.91","8,010.91","","-0.02%"
"02/04/1983","8,012.64","8,012.64","8,012.64","8,012.64","","0.27%"
"02/03/1983","7,991.29","7,991.29","7,991.29","7,991.29","","-1.44%"
"02/02/1983","8,108.05","8,108.05","8,108.05","8,108.05","","0.03%"
"02/01/1983","8,105.52","8,105.52","8,105.52","8,105.52","","0.03%"
"01/31/1983","8,103.47","8,103.47","8,103.47","8,103.47","","1.11%"
"01/28/1983","8,014.61","8,014.61","8,014.61","8,014.61","","0.91%"
"01/27/1983","7,942.32","7,942.32","7,942.32","7,942.32","","-0.25%"
"01/26/1983","7,962.51","7,962.51","7,962.51","7,962.51","","2.04%"
"01/25/1983","7,803.18","7,803.18","7,803.18","7,803.18","","-0.39%"
"01/24/1983","7,833.99","7,833.99","7,833.99","7,833.99","","-1.95%"
"01/21/1983","7,989.41","7,989.41","7,989.41","7,989.41","","0.83%"
"01/20/1983","7,923.31","7,923.31","7,923.31","7,923.31","","-0.57%"
"01/19/1983","7,968.68","7,968.68","7,968.68","7,968.68","","-0.74%"
"01/18/1983","8,028.28","8,028.28","8,028.28","8,028.28","","-0.67%"
"01/17/1983","8,082.73","8,082.73","8,082.73","8,082.73","","-0.07%"
"01/14/1983","8,088.53","8,088.53","8,088.53","8,088.53","","-0.13%"
"01/13/1983","8,099.06","8,099.06","8,099.06","8,099.06","","0.74%"
"01/12/1983","8,039.85","8,039.85","8,039.85","8,039.85","","-0.49%"
"01/11/1983","8,079.63","8,079.63","8,079.63","8,079.63","","-1.14%"
"01/10/1983","8,172.66","8,172.66","8,172.66","8,172.66","","0.04%"
"01/07/1983","8,169.19","8,169.19","8,169.19","8,169.19","","0.60%"
"01/06/1983","8,120.51","8,120.51","8,120.51","8,120.51","","0.67%"
"01/05/1983","8,066.15","8,066.15","8,066.15","8,066.15","","0.56%"
"01/04/1983","8,021.40","8,021.40","8,021.40","8,021.40","","0.06%"
"01/03/1983","8,016.67","8,016.67","8,016.67","8,016.67","","0.00%"
"12/31/1982","8,016.67","8,016.67","8,016.67","8,016.67","","0.00%"
"12/30/1982","8,016.67","8,016.67","8,016.67","8,016.67","","0.00%"
"12/29/1982","8,016.67","8,016.67","8,016.67","8,016.67","","0.00%"
"12/28/1982","8,016.67","8,016.67","8,016.67","8,016.67","","0.02%"
"12/27/1982","8,015.07","8,015.07","8,015.07","8,015.07","","1.39%"
"12/24/1982","7,904.98","7,904.98","7,904.98","7,904.98","","0.95%"
"12/23/1982","7,830.88","7,830.88","7,830.88","7,830.88","","0.75%"
"12/22/1982","7,772.32","7,772.32","7,772.32","7,772.32","","-0.48%"
"12/21/1982","7,810.15","7,810.15","7,810.15","7,810.15","","-0.61%"
"12/20/1982","7,858.04","7,858.04","7,858.04","7,858.04","","-0.10%"
"12/17/1982","7,865.80","7,865.80","7,865.80","7,865.80","","0.47%"
"12/16/1982","7,828.92","7,828.92","7,828.92","7,828.92","","-0.69%"
"12/15/1982","7,882.95","7,882.95","7,882.95","7,882.95","","-0.39%"
"12/14/1982","7,913.62","7,913.62","7,913.62","7,913.62","","0.36%"
"12/13/1982","7,885.57","7,885.57","7,885.57","7,885.57","","0.19%"
"12/10/1982","7,870.85","7,870.85","7,870.85","7,870.85","","-0.94%"
"12/09/1982","7,945.25","7,945.25","7,945.25","7,945.25","","-0.74%"
"12/08/1982","8,004.11","8,004.11","8,004.11","8,004.11","","-0.29%"
